typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21961418.563",,"21961418.563","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","156","CHN","China","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"100779288.188","100779288.188","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1451612.217",,"1451612.217","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11088207.538","11088207.538","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11980982.035",,"11980982.035","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RM","Re-import","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13577.44",,"13577.44","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RX","Re-export","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"18770.488","18770.488","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104386.18",,"104386.18","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","156","CHN","China","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2676447.655","2676447.655","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1806595.904",,"1806595.904","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RM","Re-import","0","W00","World","156","CHN","China","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2920.257",,"2920.257","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","68771.872",,"68771.872","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15557.358","15557.358","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","835842.193",,"835842.193","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","124094.587",,"124094.587","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1356.655","1356.655","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","445073.557",,"445073.557","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"924633.498","924633.498","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2056498.747",,"2056498.747","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2610.441","2610.441","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2676142.68",,"2676142.68","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","195047.272",,"195047.272","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"80249.583","80249.583","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","56669.688",,"56669.688","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","721083.231",,"721083.231","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"552395325.698","552395325.698","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","214834045.549",,"214834045.549","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RM","Re-import","0","W00","World","842","USA","USA","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","725292.371",,"725292.371","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RX","Re-export","0","W00","World","842","USA","USA","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1005703.609","1005703.609","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","19004229.28",,"19004229.28","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"28642822.671","28642822.671","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","46310668.261",,"46310668.261","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RM","Re-import","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","325022.31",,"325022.31","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RX","Re-export","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1139950.718","1139950.718","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"66154.169","66154.169","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10711.643",,"10711.643","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"9140425.132","9140425.132","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7591628.746",,"7591628.746","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RM","Re-import","0","W00","World","842","USA","USA","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","46215.821",,"46215.821","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RX","Re-export","0","W00","World","842","USA","USA","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"111384.873","111384.873","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","DX","Domestic Export","0","W00","World","842","USA","USA","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"827883.796","827883.796","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","568366.979",,"568366.979","4","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","RM","Re-import","0","W00","World","842","USA","USA","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14551.666",,"14551.666","0","false","true",
"C","M","20230201","2023","2","202302","826","GBR","United Kingdom","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","37338.869",,"37338.869","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","663.72",,"663.72","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12770.38",,"12770.38","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","69.62",,"69.62","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","486.06",,"486.06","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1680.91",,"1680.91","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1849.11",,"1849.11","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","49274.59",,"49274.59","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","56228.46",,"56228.46","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8434.01",,"8434.01","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7604.22",,"7604.22","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","57896.43",,"57896.43","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","718212.61",,"718212.61","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","145461.7",,"145461.7","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","26298.34",,"26298.34","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","707667.44",,"707667.44","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","48481.14",,"48481.14","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","840.62",,"840.62","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","159863.76",,"159863.76","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","26435.17",,"26435.17","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1254.78",,"1254.78","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2400.75",,"2400.75","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","476.55",,"476.55","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5294",,"5294","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1422700.3",,"1422700.3","4","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","325820.54",,"325820.54","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","87877.8",,"87877.8","4","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","195737.76",,"195737.76","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","39","Plastics and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","18357.62",,"18357.62","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17312.13",,"17312.13","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","40","Rubber and articles thereof","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","56879.71",,"56879.71","0","false","true",
"C","M","20230301","2023","3","202303","51","ARM","Armenia","FM","Foreign Import","0","W00","World","842","USA","USA","H6","HS","true","44","Wood and articles of wood; wood charcoal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","50",,"50","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3052.692","3052.692","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","2000","Water","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"208132.888","208132.888","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","RM","Re-import","0","W00","World","156","CHN","China","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","2000","Water","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"208132.888","208132.888","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9710.85","9710.85","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","2000","Water","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"247235.128","247235.128","4","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"311374.557","311374.557","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","2000","Water","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11480986.446","11480986.446","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"37578.453","37578.453","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"122332.874","122332.874","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","2000","Water","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4061385.907","4061385.907","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3451.187","3451.187","0","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"29782.572","29782.572","4","false","true",
"C","M","20230301","2023","3","202303","124","CAN","Canada","FM","Foreign Import","0","W00","World","156","CHN","China","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","2000","Water","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5443134.36","5443134.36","0","false","true",
