typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","890317948.5","false","8","kg","890317948.5","false","890317948.5","false","0","false","14279886.25",,"14279886.25","0","false","true",
"C","A","20200101","2020","52","2020","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","460170","false","8","kg","460170","false","460170","false","0","false",,"56893.4","56893.4","0","false","true",
"C","A","20200101","2020","52","2020","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40358268.76","false","8","kg","40358268.76","false","40358242.31","false","0","false","1758696.01","0","1758696.01","0","false","true",
"C","A","20200101","2020","52","2020","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300.4","false","8","kg","300.4","false","300.4","false","0","false","0","438.44","438.44","0","false","true",
"C","A","20200101","2020","52","2020","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66722167","false","8","kg","66722167","false","66722167","false","0","false","2081716.5","0","2081716.5","0","false","true",
"C","A","20200101","2020","52","2020","52","BRB","Barbados","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2705","false","8","kg","2705","false","2705","false","0","false","0","870.5","870.5","0","false","true",
"C","A","20200101","2020","52","2020","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13701116880.84","false","8","kg","13701116880.84","false","13701116880.84","false","0","false","135284018.506",,"135284018.506","0","false","true",
"C","A","20200101","2020","52","2020","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3199307224.17","false","8","kg","3199307224.17","false","3199307224.17","false","0","false",,"115523897.039","115523897.039","0","false","true",
"C","A","20200101","2020","52","2020","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","243118","false","8","kg","243118","false","243118","false","0","false","0","50348.13","50348.13","0","false","true",
"C","A","20200101","2020","52","2020","64","BTN","Bhutan","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12384898","false","8","kg","12384898","false","12384898","false","0","false","102932.515",,"102932.515","0","false","true",
"C","A","20200101","2020","52","2020","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123029.74","false","8","kg","123029.74","false","122863","false","0","false","64078.63","53029.2","64078.63","0","false","true",
"C","A","20200101","2020","52","2020","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18851746.1","false","8","kg","18851746.1","false","18851746.1","false","0","false","1122383.56",,"1122383.56","0","false","true",
"C","A","20200101","2020","52","2020","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115661988.72","false","8","kg","115661988.72","false","115661988.72","false","0","false",,"595917.52","595917.52","0","false","true",
"C","A","20200101","2020","52","2020","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","424150.5","false","8","kg","424150.5","false","2161074.31","false","0","false","230021.156",,"230021.156","0","false","true",
"C","A","20200101","2020","52","2020","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35023","false","8","kg","35023","false","35310","false","0","false",,"4401.319","4401.319","0","false","true",
"C","A","20200101","2020","52","2020","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3515233","3342105","3515233","0","false","true",
"C","A","20200101","2020","52","2020","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14151644.966","true","-1","N/A","0","false","12773624.966","true","0","false",,"994171","994171","6","false","true",
"C","A","20200101","2020","52","2020","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H5","HS","true","2505","Sands of all kinds; natural, whether or not coloured, other than metal-bearing sands of chapter 26","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61345.33","false","8","kg","61345.33","false","61345.33","false","0","false","23340.94",,"23340.94","0","false","true",
