typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2019175.3","2019175.3","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1076090.73",,"1076090.73","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2469241.85","2469241.85","0","false","true",
"C","M","20250101","2025","1","202501","84","BLZ","Belize","RX","Re-export","0","W00","World","0","W00","World","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"16500","16500","0","false","true",
"C","M","20250101","2025","1","202501","100","BGR","Bulgaria","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","60558.996",,"60558.996","0","false","true",
"C","M","20250101","2025","1","202501","84","BLZ","Belize","RX","Re-export","0","W00","World","0","W00","World","H6","HS","true","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included","2","false","C03","Outright exportation","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"16500","16500","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","DX","Domestic Export","0","W00","World","0","W00","World","H3","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"59.259","59.259","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"246678.94","246678.94","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1560.54",,"1560.54","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"541.11","541.11","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","270146.46",,"270146.46","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1406638.03","1406638.03","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1505870.39",,"1505870.39","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"775132.45","775132.45","0","false","true",
"C","M","20250101","2025","1","202501","76","BRA","Brazil","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","119810","117000","119810","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","DX","Domestic Export","0","W00","World","0","W00","World","H3","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"59.259","59.259","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"151924.94","151924.94","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","41055.4",,"41055.4","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1390.4","1390.4","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","81132.77",,"81132.77","0","false","true",
"C","M","20250101","2025","1","202501","31","AZE","Azerbaijan","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","299565.61",,"299565.61","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"780059.38","780059.38","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","883449.81",,"883449.81","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11045032.89","11045032.89","0","false","true",
"C","M","20250101","2025","1","202501","76","BRA","Brazil","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","22265","19096","22265","0","false","true",
"C","M","20250101","2025","1","202501","31","AZE","Azerbaijan","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","08","Fruit and nuts, edible; peel of citrus fruit or melons","2","false","C02","Reimportation in the same state","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","299565.61",,"299565.61","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","DX","Domestic Export","0","W00","World","0","W00","World","H3","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1415.778","1415.778","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","RX","Re-export","0","W00","World","0","W00","World","H3","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"62.611","62.611","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3721.66","3721.66","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","24168.37",,"24168.37","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8548.56","8548.56","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1844275.16",,"1844275.16","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1530489.87","1530489.87","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","372952.69",,"372952.69","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1949161.85","1949161.85","0","false","true",
"C","M","20250101","2025","1","202501","84","BLZ","Belize","RX","Re-export","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7050","7050","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","DX","Domestic Export","0","W00","World","0","W00","World","H3","HS","true","09","Coffee, tea, mate and spices","2","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1415.778","1415.778","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","RX","Re-export","0","W00","World","0","W00","World","H3","HS","true","09","Coffee, tea, mate and spices","2","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"62.611","62.611","0","false","true",
"C","M","20250101","2025","1","202501","84","BLZ","Belize","RX","Re-export","0","W00","World","0","W00","World","H6","HS","true","09","Coffee, tea, mate and spices","2","false","C03","Outright exportation","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7050","7050","0","false","true",
"C","M","20250101","2025","1","202501","36","AUS","Australia","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","98729.623","95646.318","98729.623","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"49405.92","49405.92","4","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","296354.61",,"296354.61","4","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"56899.26","56899.26","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","70481.97",,"70481.97","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"46765.57","46765.57","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","181126.2",,"181126.2","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6618365.4","6618365.4","0","false","true",
"C","M","20250101","2025","1","202501","100","BGR","Bulgaria","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5934937.252",,"5934937.252","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","RX","Re-export","0","W00","World","0","W00","World","H3","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1064.53","1064.53","0","false","true",
"C","M","20250101","2025","1","202501","36","AUS","Australia","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","31810.668","28600.721","31810.668","4","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"191228.77","191228.77","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1316.33",,"1316.33","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"27.5","27.5","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"520056","520056","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","3100","Railway","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","53285.9",,"53285.9","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17521310.98","17521310.98","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","742003.39",,"742003.39","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"4039904.14","4039904.14","0","false","true",
"C","M","20250101","2025","1","202501","100","BGR","Bulgaria","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","22","Beverages, spirits and vinegar","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","33708.115",,"33708.115","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","RX","Re-export","0","W00","World","0","W00","World","H3","HS","true","22","Beverages, spirits and vinegar","2","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1064.53","1064.53","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","RX","Re-export","0","W00","World","0","W00","World","H3","HS","true","24","Tobacco and manufactured tobacco substitutes","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"624.622","624.622","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1933451.99","1933451.99","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","331859.67",,"331859.67","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3944.98",,"3944.98","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5414455.54","5414455.54","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","FM","Foreign Import","0","W00","World","0","W00","World","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","69552.68",,"69552.68","0","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","RX","Re-export","0","W00","World","0","W00","World","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2009618.14","2009618.14","0","false","true",
"C","M","20250101","2025","1","202501","68","BOL","Bolivia (Plurinational State of)","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","24","Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body","2","false","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2269.86","2269.86","0","false","true",
"C","M","20250101","2025","1","202501","28","ATG","Antigua and Barbuda","RX","Re-export","0","W00","World","0","W00","World","H3","HS","true","24","Tobacco and manufactured tobacco substitutes","2","false","C03","Outright exportation","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"624.622","624.622","0","false","true",
"C","M","20250101","2025","1","202501","36","AUS","Australia","RM","Re-import","0","W00","World","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","457153.399","444663.657","457153.399","4","false","true",
"C","M","20250101","2025","1","202501","51","ARM","Armenia","DX","Domestic Export","0","W00","World","0","W00","World","H6","HS","true","30","Pharmaceutical products","2","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"919855.19","919855.19","0","false","true",
